SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu May 14 16:34:53 PDT 2015
User: schluterlab
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB2E3373
Integration Time (usec): 3000 (USB2E3373)
Spectra Averaged: 3 (USB2E3373)
Boxcar Smoothing: 0 (USB2E3373)
Correct for Electrical Dark: No (USB2E3373)
Strobe/Lamp Enabled: No (USB2E3373)
Correct for Detector Non-linearity: No (USB2E3373)
Correct for Stray Light: No (USB2E3373)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
178.53	0.000
178.91	28.571
179.29	-900.000
179.67	-200.000
180.04	114.286
180.42	40.000
180.80	120.000
181.18	-1300.000
181.56	900.000
181.94	75.000
182.31	25.000
182.69	366.667
183.07	-150.000
183.45	225.000
183.83	66.667
184.20	-266.667
184.58	700.000
184.96	-350.000
185.34	-22.222
185.72	-20.000
186.09	144.444
186.47	100.000
186.85	200.000
187.23	11.111
187.61	-900.000
187.98	100.000
188.36	125.000
188.74	75.000
189.12	0.000
189.49	12.500
189.87	-100.000
190.25	11.111
190.63	-60.000
191.00	-55.556
191.38	0.000
191.76	-275.000
192.14	-50.000
192.51	100.000
192.89	216.667
193.27	0.000
193.65	-114.286
194.02	-1300.000
194.40	14.286
194.78	100.000
195.15	0.000
195.53	-27.273
195.91	0.000
196.29	-175.000
196.66	30.769
197.04	-500.000
197.42	14.286
197.79	-300.000
198.17	-125.000
198.55	-85.714
198.92	55.556
199.30	-212.500
199.68	27.273
200.05	92.857
200.43	-700.000
200.81	171.429
201.18	0.000
201.56	155.556
201.94	0.000
202.31	466.667
202.69	-55.556
203.07	100.000
203.44	44.444
203.82	0.000
204.19	-25.000
204.57	-50.000
204.95	-87.500
205.32	-400.000
205.70	325.000
206.08	83.333
206.45	50.000
206.83	300.000
207.20	0.000
207.58	-240.000
207.96	83.333
208.33	100.000
208.71	8.333
209.08	66.667
209.46	0.000
209.84	166.667
210.21	-200.000
210.59	150.000
210.96	333.333
211.34	-50.000
211.71	-75.000
212.09	-1800.000
212.46	0.000
212.84	450.000
213.22	-160.000
213.59	-25.000
213.97	-50.000
214.34	-300.000
214.72	233.333
215.09	-50.000
215.47	0.000
215.84	-28.571
216.22	500.000
216.59	-180.000
216.97	-80.000
217.34	-150.000
217.72	-75.000
