SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri May 15 21:04:09 PDT 2015
User: schluterlab
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB2E3373
Integration Time (usec): 3000 (USB2E3373)
Spectra Averaged: 3 (USB2E3373)
Boxcar Smoothing: 0 (USB2E3373)
Correct for Electrical Dark: No (USB2E3373)
Strobe/Lamp Enabled: No (USB2E3373)
Correct for Detector Non-linearity: No (USB2E3373)
Correct for Stray Light: No (USB2E3373)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
178.53	0.000
178.91	0.000
179.29	12.500
179.67	-400.000
180.04	142.857
180.42	100.000
180.80	-400.000
181.18	333.333
181.56	500.000
181.94	-550.000
182.31	500.000
182.69	-200.000
183.07	-400.000
183.45	-180.000
183.83	183.333
184.20	0.000
184.58	133.333
184.96	-250.000
185.34	266.667
185.72	-500.000
186.09	130.769
186.47	-1400.000
186.85	283.333
187.23	111.111
187.61	300.000
187.98	-166.667
188.36	-100.000
188.74	-500.000
189.12	-11.765
189.49	-44.444
189.87	0.000
190.25	71.429
190.63	0.000
191.00	-300.000
191.38	0.000
191.76	-50.000
192.14	200.000
192.51	0.000
192.89	-155.556
193.27	-285.714
193.65	233.333
194.02	200.000
194.40	20.000
194.78	-237.500
195.15	-166.667
195.53	-137.500
195.91	225.000
196.29	-425.000
196.66	169.231
197.04	171.429
197.42	-88.889
197.79	-566.667
198.17	-107.692
198.55	2400.000
198.92	-300.000
199.30	-1300.000
199.68	-20.000
200.05	-266.667
200.43	0.000
200.81	-266.667
201.18	133.333
201.56	1100.000
201.94	-450.000
202.31	166.667
202.69	-20.000
203.07	300.000
203.44	-600.000
203.82	0.000
204.19	-64.286
204.57	-466.667
204.95	37.500
205.32	-10.000
205.70	-85.714
206.08	-175.000
206.45	55.556
206.83	7.143
207.20	-214.286
207.58	200.000
207.96	-266.667
208.33	-120.000
208.71	0.000
209.08	-250.000
209.46	-300.000
209.84	-160.000
210.21	-1600.000
210.59	-14.286
210.96	50.000
211.34	25.000
211.71	20.000
212.09	-157.143
212.46	-2500.000
212.84	0.000
213.22	70.000
213.59	1100.000
213.97	-15.385
214.34	-9.091
214.72	-200.000
215.09	525.000
215.47	-30.769
215.84	-100.000
216.22	-233.333
216.59	-137.500
216.97	-350.000
217.34	-425.000
217.72	-380.000
218.09	-125.000
218.47	250.000
218.84	-900.000
219.22	-44.444
219.59	-200.000
219.97	366.667
220.34	150.000
220.72	-171.429
221.09	-75.000
221.47	-500.000
221.84	-1050.000
222.22	-950.000
222.59	36.364
222.97	-16.667
223.34	-100.000
223.72	-50.000
224.09	-9.524
224.46	21.429
224.84	633.333
225.21	-60.000
225.59	-26.667
225.96	-250.000
226.34	125.000
226.71	-200.000
227.08	-133.333
227.46	25.000
227.83	-850.000
228.21	-144.444
228.58	-81.818
228.95	-150.000
229.33	130.000
229.70	-37.500
230.08	-150.000
230.45	-142.857
230.82	0.000
231.20	-33.333
231.57	14.286
231.95	-114.286
232.32	-70.000
232.69	-7.143
233.07	-133.333
233.44	-100.000
233.81	-120.000
234.19	-100.000
234.56	-64.706
234.93	700.000
235.31	50.000
235.68	-220.000
236.05	-69.231
236.43	-30.000
236.80	23.529
237.17	21.875
237.55	-50.000
237.92	-66.667
238.29	-16.667
238.67	3.333
239.04	-2.941
239.41	-12.195
239.79	0.000
240.16	29.268
240.53	-2.632
240.91	15.217
241.28	19.048
241.65	-7.143
242.02	24.658
242.40	23.333
242.77	27.119
243.14	10.606
243.51	21.250
243.89	27.586
244.26	12.644
244.63	26.190
245.00	22.680
245.38	18.557
245.75	8.989
246.12	22.414
246.49	27.273
246.87	24.038
247.24	14.286
247.61	17.544
247.98	17.886
248.36	18.750
248.73	21.711
249.10	18.182
249.47	31.013
249.84	13.072
250.22	25.294
250.59	15.686
250.96	23.474
251.33	24.419
251.70	12.941
252.08	19.797
252.45	18.317
252.82	21.608
253.19	24.424
253.56	21.028
253.94	27.477
254.31	29.130
254.68	27.632
255.05	20.472
255.42	19.214
255.79	21.622
256.16	26.459
256.54	26.119
256.91	20.532
257.28	22.677
257.65	20.599
258.02	21.986
258.39	25.253
258.76	21.612
259.14	24.585
259.51	27.508
259.88	26.117
260.25	25.163
260.62	27.431
260.99	18.983
261.36	20.205
261.73	23.101
262.10	26.140
262.47	23.006
262.85	22.257
263.22	27.385
263.59	24.299
263.96	25.155
264.33	24.848
264.70	21.131
265.07	25.298
265.44	27.479
265.81	23.446
266.18	24.317
266.55	25.964
266.92	22.539
267.29	22.977
267.66	23.529
268.03	24.346
268.40	22.193
268.77	29.947
269.14	25.420
269.51	23.136
269.88	24.688
270.25	20.153
270.62	23.171
270.99	20.972
271.36	22.005
271.73	24.648
272.10	22.141
272.47	23.641
272.84	23.762
273.21	24.826
273.58	24.578
273.95	23.341
274.32	22.864
274.69	19.457
275.06	24.330
275.43	24.036
275.80	25.607
276.17	21.149
276.54	22.698
276.91	23.026
277.28	23.144
277.65	22.521
278.02	22.766
278.39	21.007
278.76	22.851
279.13	19.917
279.50	23.529
279.87	22.894
280.23	21.505
280.60	22.222
280.97	21.212
281.34	22.692
281.71	23.819
282.08	23.722
282.45	21.331
282.82	19.884
283.19	24.178
283.56	25.819
283.92	21.252
284.29	20.769
284.66	20.930
285.03	22.397
285.40	24.764
285.77	21.441
286.14	21.119
286.51	23.801
286.87	21.938
287.24	23.573
287.61	20.988
287.98	22.982
288.35	20.971
288.72	22.067
289.08	19.271
289.45	20.738
289.82	21.503
290.19	20.990
290.56	21.441
290.93	20.202
291.29	19.569
291.66	20.945
292.03	19.936
292.40	20.323
292.77	20.415
293.13	18.344
293.50	18.665
293.87	19.847
294.24	19.474
294.60	19.225
294.97	19.048
295.34	18.098
295.71	19.225
296.08	18.386
296.44	18.350
296.81	19.583
297.18	18.261
297.55	20.325
297.91	18.904
298.28	20.185
298.65	18.318
299.02	17.790
299.38	15.869
299.75	17.655
300.12	17.539
300.48	16.996
300.85	16.984
301.22	15.584
301.59	17.763
301.95	18.861
302.32	19.326
302.69	18.159
303.05	17.450
303.42	16.563
303.79	18.808
304.15	16.726
304.52	15.577
304.89	15.906
305.25	15.860
305.62	15.753
305.99	16.257
306.35	15.376
306.72	14.848
307.09	16.648
307.45	17.451
307.82	15.856
308.19	16.841
308.55	17.557
308.92	17.865
309.29	16.983
309.65	17.546
310.02	17.382
310.38	17.453
310.75	16.503
311.12	16.577
311.48	15.164
311.85	16.649
312.22	15.612
312.58	15.074
312.95	15.582
313.31	15.010
313.68	15.393
314.05	15.612
314.41	16.495
314.78	16.804
315.14	17.266
315.51	14.700
315.87	15.471
316.24	15.470
316.61	16.437
316.97	16.865
317.34	15.332
317.70	15.488
318.07	15.385
318.43	16.471
318.80	15.720
319.16	16.699
319.53	16.334
319.89	15.453
320.26	15.486
320.62	15.948
320.99	14.509
321.35	15.108
321.72	17.445
322.08	16.213
322.45	16.751
322.81	15.226
323.18	14.720
323.54	14.382
323.91	15.190
324.27	15.918
324.64	17.509
325.00	15.693
325.37	17.631
325.73	15.684
326.10	15.259
326.46	15.874
326.83	16.623
327.19	15.693
327.56	16.247
327.92	15.757
328.29	15.357
328.65	15.472
329.01	15.533
329.38	15.576
329.74	13.975
330.11	15.477
330.47	14.564
330.84	15.288
331.20	16.635
331.56	14.444
331.93	15.799
332.29	16.499
332.66	15.385
333.02	15.706
333.38	15.490
333.75	16.300
334.11	14.414
334.48	14.053
334.84	15.659
335.20	16.011
335.57	14.869
335.93	14.544
336.29	15.746
336.66	14.623
337.02	13.197
337.38	14.444
337.75	15.091
338.11	15.419
338.47	15.693
338.84	16.913
