population	individual	sex	body.part	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	Locality	Drainage	H2S	Species	Informal_Name	Fieldsite.ID
Ban	Ban-01	Male	eye	-4.4509732701636775	0.4400333155133964	-1.452448696485573	1.4394243763101087	0.3806250616196291	0.31440734984230273	-0.28015638444763136	0.14742445607120802	-0.010375961950165068	0.03346788233295598	0.09232856865411085	0.15019146334081224	-0.08686848486993524	0.01748353951431572	-0.0758896041523008	-0.002896444956203545	0.17397378358441287	-0.05262559456538607	-0.036411360047438834	0.003006493053184095	-0.02559277217930664	0.0052004824213678115	0.04227895991144143	0.033757956088357854	0.029572926987279813	0.015189490891304336	0.029971034861247442	-0.05179709874998254	-0.016165398108028965	0.02266954557808619	0.013191938546005047	-0.027626387868197006	-0.023075640684439007	-0.0234701234666137	-0.023862873070887566	0.005927220532464566	-0.008287023389627363	0.006206221556850397	0.021135137678912314	-0.007594184627987888	0.012921242602963763	-0.017872429672627754	-0.014175075180093574	-0.033291288302440936	0.008774881437852024	-0.007887841076940183	0.02801033885034135	0.049843970323895245	-0.0018661204516008736	0.005092810708388478	0.008046717616772742	0.005461065474650147	0.013428047857494824	-0.02229601590137164	-0.0021595176996075174	-0.009039661674671823	-0.001599113359194465	-0.0014532533846095719	4.62578483935952e-4	-0.013506064831659163	0.0068686316404747046	0.011291565814172514	-0.025014252278637496	-0.005123264473635918	0.0053401065335018025	0.010630858922982083	0.003647282863435755	-0.026131760873475074	-0.015691684899389657	0.02573550003748354	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-02	Male	eye	-5.695835359908051	3.2040406924309384	1.6283594642483343	-1.2120946126004664	0.2716731095321322	-0.1928749273595579	-0.03993734352174244	0.4633790871690552	0.05083083384626336	-0.12470364393172605	0.07825524316195168	0.138478127356821	-0.11552979003553901	0.0859311134090562	0.06716667603508045	-0.016025517625721672	0.06060977932105689	0.021473506818810564	-0.08593195148635493	-0.0459066202911432	-0.02664152173917885	-0.001797711564532501	-0.001621656295299978	0.03598217186670352	0.019653775119492525	-0.027475596321611062	-0.0545472696033977	-0.033849785069449606	-0.00523376656965998	0.03530400592050971	-0.020634262493769095	-0.01441142694907557	0.0012854354364944046	0.008179930142471759	-0.05094998653688079	0.045391700932187265	0.05975705843532586	0.01807339448208895	-0.006618025614955891	0.008547724597127479	-0.0016768227602612447	-0.03481045504009146	-0.03137317581914294	0.0034284973207167196	-0.004935233050745259	-0.03325896159905374	0.041303157735427934	-0.027827373170848074	0.005032371171184238	-0.0038476146569227515	0.019741180367003886	0.005714506597708604	0.007601152492503621	0.013597874676879083	0.007753823395201517	-0.010963544715574286	0.011542324460494767	-0.026615302110050254	-0.009653397454588208	-0.011806747311330298	-9.811427235812686e-4	-0.005666695974526372	0.02102089528867559	-0.0036433935773951057	-0.015813504355577483	0.004496773446258507	0.02159245445211158	-0.024024819375719063	-0.016193045752487464	-0.0039009521401408426	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-03	Female	eye	-3.2186632330463545	0.03889739336152089	-4.899882721238341e-5	1.6179905345258818	1.0021462235440508	0.2869196675925715	-0.22383496888895021	0.04877572172247718	0.07581057338844346	0.12736956372915534	0.2760585353935078	0.20726413100108632	-0.20906629233763613	-0.09226058806313367	0.12106295422873062	-0.09390442292616799	-0.12789765095151648	-0.02307551625827063	0.0015303021315519125	0.04094133106184085	-0.004767599285723938	0.01248055930979128	0.03794927654012378	0.011605347881414929	0.09504954065791842	0.12379241454077344	-0.17598809914910463	-0.0858469595055077	0.04829927147439292	-0.016544262447450584	-0.006885535428425238	0.006363602107643179	-0.028851232782274666	0.08155762392720042	0.00676569070714798	-0.020026899023455114	-0.049171140821128785	0.016751196048112742	0.012135086724185569	0.015328649597749107	0.03762278963831308	0.013058529610637293	-0.012139695661430864	0.015565118994239097	-0.016762071184550097	0.024398816315654222	-0.0555368244227512	0.0026851291182056897	-0.02623638112837211	-0.0220497613519388	-0.023035052393220228	0.038945587598648794	-4.541400782618159e-4	0.003154549211032566	-0.02554690285187061	-0.005723153638301705	-0.03510816940969709	0.017665384057882698	-0.014019546505066186	-0.026321308757426897	-0.0049532988092365815	0.02113963500646336	-0.009610319814819843	-0.01245974274203519	-0.014235028012403249	-0.006971690319918761	0.007957078281686965	0.027457988241009083	5.00260003344178e-4	0.0030239611686501047	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-04	Male	eye	-2.057709133591989	-1.541467242550023	-0.6147168707261212	1.8205959405294665	0.21316954794435217	0.990647014618099	-0.5568317692662285	0.39776100154734867	0.3094299629682077	-0.024695590150565556	0.040241534243810835	0.016054875924490654	-0.01410234232083258	0.11095374478935181	0.2857560346780866	0.12088039470344475	-0.11149834730598183	-0.06133107792120687	-0.014412985497671256	-0.013117826077268552	0.09978128852581658	0.14456115063638106	-0.02612659592976113	-0.0058052157466978414	0.04467767005310012	-0.03982498416178603	-0.16021905791313262	0.03822447086886399	0.03219963916847848	-0.051946913996570185	0.0516313748301156	-0.010942557054461169	5.212342907792442e-4	0.03224520353257728	-0.03684484295401427	-0.020324620786597112	-0.10821622522498142	-0.04152575155776653	0.037291091832063666	-0.022730333971117272	0.009547192475156568	0.002731391302457774	0.05980534651886895	0.007350235104463193	-0.05842142264249204	0.0013822532207471558	-0.0227967149063244	0.06185663136065687	0.008955838338567721	-0.015767628004312244	0.03921315309877829	-0.05835160618567146	0.01489995377727472	0.021979328812472086	-0.015185598783231195	0.032713135338624966	-0.04990269363675737	0.020879405728292732	-0.04547861618048067	0.02543260815779009	-0.003534558658886776	0.0032788674678782687	0.04562583953663847	0.028504399790042018	0.015084548832309651	-0.006625697041237829	0.01010817138523212	0.014480562411719978	-0.0059119629472400344	0.002469292186411548	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-05	Male	eye	-3.5944574475065463	0.0684224831496811	-1.0525079262640225	1.644805742334053	0.7042096763801831	0.45847851235729387	-0.3759524788763663	0.3404505056394544	0.18596424542893056	-0.08064968790788482	0.001346450503963953	0.13089378118375244	-0.1182989525338108	0.06743778778791895	0.019363633313698225	-0.03078056375746032	0.08080370204683601	0.0497923049477333	-0.0141173356645731	0.07460686330942479	0.015553042292331308	0.025476287876400085	0.058242770621186823	0.041077435310795996	-0.015506337231280108	-0.0012006334996192969	0.012321040621966109	-0.02568313465873158	-0.002108496343870822	-0.03138995260285066	0.013279230473134299	0.003796157296686229	-0.0041249827139858905	0.02735221432885783	0.002143266309774211	-0.012982912241377858	-0.02329246863973368	0.005972731786706001	-0.05115919257087481	-0.014682343056216095	0.03751171929366004	0.018925854704945975	-0.058282036196475255	-0.00454558062287401	-0.03998984208835239	0.014983952286359334	-0.008211715437359088	-0.014203448596786072	-0.00892358225175744	0.010197702092028256	0.015839086218593656	0.01499311920922462	-0.037294435684919865	0.01721027947753449	0.013486274828817903	-0.00203106194864823	0.02946039583733064	0.028168451843194213	0.006001553967636443	-0.011900354728503034	0.022710048435764702	0.02477240159682052	-0.00214373915725994	-0.023373165781977012	-0.023246492215425407	0.012398028586088131	-0.0018209181178395345	8.587885835341369e-5	-0.015133283457444156	0.007441883053319876	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-06	Male	eye	-14.307829215184029	6.017939419652643	4.237993716794547	-2.406754331603199	-1.087677047388665	-1.3608589494829118	0.017771882328506627	-0.3477389025352551	-0.12750887673020062	-0.24276241750560346	0.2342478970443509	0.19694077549515854	-0.3569022766420588	-0.09959815804993162	0.3494482151416951	0.09789733653383006	0.18277611585972614	-0.13911249643575974	-0.11148958287903077	0.1433416474935636	-0.0924952784246823	0.03862859058658765	0.035360891960537155	0.02123974043180682	0.1536023166971353	0.10383810231711585	-0.05760464600884979	-0.010461890459198368	-0.020425369262920837	-0.08497077312897505	-0.0466286444831511	-0.03141764613593838	0.02294889931804324	0.05634879470965709	0.05982285544452684	-0.09266132864324265	0.03534494193428925	0.01123199356921574	-0.00276496155018241	-0.05421146085302943	0.012216284133098092	-0.04366610594349929	0.03431957272814806	0.08628012565552659	0.05170457424996534	-0.028938834025735605	-0.032311824451075555	0.009180721808866865	-0.06635166505230253	0.05196611934241056	0.0218285371351332	0.0347316479209465	-0.0096589390282312	0.004984331997990393	0.05334888791354517	-0.02008915865701444	0.011084144017485073	-0.0358158485779267	-0.029492376859717832	-1.417688618246156e-4	0.017531158668842244	-0.009247821607894197	-0.0072606693749435736	-0.006917867422791005	-0.005916231914871756	0.00607659153136494	-0.026128919154298352	-0.005229212862645022	-0.006520388969862456	-0.0057793622252612364	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-07	Female	eye	-4.93979570576354	-1.1641123934850546	0.08730492063848327	0.41022138877964354	1.5699716370708445	0.3099285629720861	-0.08828162586818533	-0.08350964749416373	0.11389489050915415	0.06929208661803456	0.04498086684519134	0.17551040970654208	-0.07111826968601595	0.06633573231511755	-0.025874024714279166	-0.1265695119635205	-0.032037827870653984	-0.0431747499396225	-0.018465867521634732	0.05095179652381887	-0.014591491635558573	0.04851154956822204	0.10385661883891593	0.06446050685768148	0.0032529911054461	0.011306119635451143	-0.05497718170435244	-0.02183266314591986	-0.049625410612848544	0.0041793631279038145	-0.04432016521958466	0.0030210699378554846	-0.05406883365609084	0.027163228440557873	-0.04054387313647034	0.013743992020999945	0.038709665894782995	0.05638133155366428	-0.02044943475658785	-0.03488329501278684	-0.0024912345807570555	-0.02437654654526829	0.016588023480300446	-0.017238305707100117	0.005147166763779902	-0.028371270870823022	0.037430006440402175	-0.012834697449430367	-0.008875893656686066	-0.006300593564946807	-0.018552816654555757	0.009502158987373402	-0.006713141420627233	0.01360763059329253	-0.020955328896803863	-0.03328424639030419	-0.018865510760595533	-0.02731017812117888	0.03136877569282597	0.011432106413355236	-0.00558827238505568	-0.008447820383760282	0.008435990670269268	-0.0025514846789985862	0.007449998346330556	-0.011792059315365162	-0.010875740719576914	0.00891870619666978	-0.0014159484351022565	0.016351866340705058	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-08	Female	eye	1.6264964437480611	-0.5157217148551193	-0.7626291011574657	3.759449522354949	0.11343697649261306	-0.22474366671282384	0.0698220431420076	-0.002477571253120764	-0.07498569374569831	-0.01486797486929239	0.07436983596881837	0.08065772627530599	0.025456690559632594	-0.13878604925096344	0.023043725979737018	0.047536605561366845	0.10516081786789451	0.03372171543587794	-0.04976340964043528	-3.457551526596088e-5	-0.03370237138017423	0.07465180001319359	0.11633343991121345	0.028740836079411917	-0.036244286210936845	-0.05293131750669233	-0.015454693667197142	0.001309055916180783	0.03983976405555754	0.049116781775217694	-0.04160069119868366	-0.005219415546591731	0.03328255704680828	0.025969036039587407	0.0016368787519954492	-0.026026767801985946	-0.042141741844089094	0.040261908012307085	-0.04209877086222204	0.02906693774297362	0.029666601946854623	0.016591763746705238	-0.01554261435691545	-0.003644761160890527	0.02966045186919112	-0.029404215821831784	0.039881368845806786	-0.008969521765428243	0.014181407641296846	-0.026957248530322126	0.017588738698073033	-0.01679346677050112	-0.015574336868199359	0.00299980963646041	0.010732347884765802	0.03600987271445101	-0.010298274331420021	0.026423796720078135	0.03076252740606213	0.0064999662970360705	0.0027470325511217636	-0.0011810013690649965	-0.004785885477824045	-0.010657106396148277	-0.002149046582512001	-0.009497728202961376	-0.006888543298107198	0.0024856068889391333	-0.007429956118883341	0.010538092281633112	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-09	Male	eye	-4.1863693107521724	-0.6582088358832093	1.7300340321587486	-0.8514316489234239	-0.3662946479321264	0.31711654733504957	-0.054774340773136775	0.2054044536286741	0.2793014528327899	0.052667551701923776	0.14141995398170087	0.12591896310841502	-0.1418384792482668	-0.09924135320801021	0.14883898652402822	-0.03407775669013455	-0.11284617380413271	-0.0860705642184925	-0.035845796869000884	-0.005324379787109309	0.043703784277021006	-0.03419829374190378	0.015692945259770698	-0.02748990467341739	-0.011675529158586334	-0.020105792715115332	-0.005580761141048429	0.024079277978955437	0.10249742934027126	-0.016018631961071745	0.0021328745723863097	-0.032203497902404864	-0.08774399137264921	0.002966354983775933	0.04499457466054248	-0.05545088094209811	-0.009112350303368339	0.01727657638189514	-0.0757802256862306	0.01950033689057997	-0.0436483738864905	-0.047851829026580694	-0.01143411191232036	-0.055066032457506894	-0.002247107621460417	-0.006834094731575647	0.005569362049519053	0.03334838069330797	-0.04956743315303666	0.0015070505876618372	-0.05132729916706526	0.04546445741023837	0.014957936776067035	-0.018358186145344443	0.014528603465851452	0.0347756021501342	-0.009341224723391616	-0.03298700950730629	-0.007596964913811137	0.017518825983848272	0.0029157023701333663	-0.006700810787064755	0.04344000282034793	-0.009160036484278912	0.012909156738328754	-0.0097836518532057	0.0069267177712452185	-0.010944784691147997	-0.019721879309811625	0.01206925527075542	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-10	Male	eye	-2.12932842297191	-3.2645132368713505	0.004291197898011405	-1.5774308091497788	0.9966605818718104	0.8647284528924198	-0.57827997931404	0.6354674865137833	-0.053376549923355755	-0.1810418613562247	0.409048657388388	0.16992857354357113	-0.045368090960451295	-0.16468615412147097	0.351587317716315	-0.09890968681230586	-0.11647021101479962	-0.4408281584953626	0.2309143911783522	-0.024177308185153012	0.08446143947988871	0.10075290844041487	0.06414082041239622	0.09505360715506993	-0.13934275087918752	0.1166044412878318	0.19797564102987664	0.1835036543728565	-0.04966646178117404	-0.013948843661973007	0.02753420638102387	0.04987675084117252	0.12894486518443254	-0.02618521485438781	-0.0192100306671344	-0.00676377582845932	0.10905832271125171	-0.04807097004006824	0.035806021048072394	0.036425009763642296	-0.03402811560354609	0.03651914103169155	-0.013026521445954571	0.01709681974581463	-0.04562077773409471	-0.011997556804839792	7.967011382976896e-5	-0.02405823820622216	-0.00490064904641647	-0.022371244210065953	-0.02275988695624427	0.02833531611796086	0.02272285427576945	0.01125184066223435	0.015157901399573175	0.0018540383764284324	0.009418692769163114	0.03305749119405314	-0.02058460587793127	-0.012616991035218688	-0.0016192217963894688	0.002589518378814404	0.037853021792996086	-0.003988989302702639	-0.008113779327154944	-0.009825768801080735	0.0035294114050512977	0.010095769864408332	-0.010393397701480896	-0.005333355187955895	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
