population	individual	sex	body.part	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	Locality	Drainage	H2S	Species	Informal_Name	Fieldsite.ID
Ban	Ban-01	Male	tail	-7.096782179336642	0.7925663141093876	0.5668307448844425	1.3792836309261851	0.5539357365113796	0.15719546405996027	0.15419064518912845	0.2047772223096881	0.004390232219375682	-0.1496989212158567	-0.07438758653066063	-0.07655301411589788	0.034381454209902185	0.09952576581404321	0.045876836168489754	0.011740590564873699	0.035861161793891705	0.08240205610414794	0.06138726331519158	-0.11865267252755987	0.009355038085589809	-0.09235497072187754	0.032486436273554936	-0.027105567742605613	-0.033774638969336274	-0.019622833598882755	0.03340041578176506	-0.008658267992437269	-0.002683904543557658	0.027172273381312895	0.012042270162650179	0.018264810543670434	-0.002992779734726586	-0.03207770163825851	0.01578691895005291	-0.02586262134639035	-0.01957039739992264	0.015865368709217093	-0.01902857439587438	-0.011923859507211766	-0.023749194788060108	-0.011188880157158729	-0.0026271291315800582	0.0052910763916122205	0.004360766376036267	-0.008679991634207494	0.009786417496855965	-0.002817510628265907	-0.022584845482239754	0.027180264652961694	-0.01756596414218247	-0.007364750261409703	-0.008415362952463512	-0.004762000667236831	0.005860091577383243	-9.443446277899656e-4	-0.005816530678964579	0.004605067257642759	-0.011100293013551116	0.006493011307817792	-0.003146911612619971	0.008088856159971403	0.010286638349804152	0.004770206987302135	-4.2278175636419665e-4	0.012649819540376816	0.012911275032521366	0.0022957043357113155	-8.742772819503898e-4	-0.008293703899988562	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-02	Male	tail	-10.933662890334018	3.892864649841774	-0.08940991578252705	-0.3054156706527823	0.016737001419070807	0.015564456391089332	0.052426489113027275	0.1442072503366706	0.018810837160796557	-0.05645845749847608	-0.03898927867800307	-0.18948384326532905	-0.04156485945893774	0.1973788376841603	-0.049508148501589744	0.057322896752320496	0.02835025653676726	-0.019898013002491666	0.06693690837725225	0.02700240088837365	0.03853135544779404	-0.06379650971526965	0.05515888914569106	0.05738655756093729	0.03520694843108854	0.020026386882064484	-2.766419691396793e-5	-0.014876418634020672	0.016544507565691313	0.04795381359139905	-0.004277926647263695	0.07198281810820345	0.0046527399474454445	-0.009444347890443738	0.02641329483054375	-0.006046720724523641	0.06587942761684237	0.004121495665901809	-0.008340384928498798	0.024468000574327898	-0.047172605430524955	-0.04063738669006332	0.042306737263925476	-0.04677236170220245	-0.03095647502555253	-0.021045490782733864	0.02443125856402882	0.03215176451308875	-0.010485711555854541	0.030663594541692415	0.015570638238468396	0.011253088744928544	0.013038727517758987	0.002954299214473266	-0.04173525955739841	-0.026276541969063746	-0.00684894674612764	0.018846693059261926	-0.029781995284640844	0.005299879397165738	-0.007595996039605854	-0.004145730926684632	-0.003116236616632101	0.009518982496752093	0.004657506319169571	-0.004080332412987985	0.0016135775637646926	2.1629099057186157e-4	-0.008770586374570254	-0.01885410146571062	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-03	Female	tail	-5.029782392747873	-0.3984282540698836	-0.03494429823902949	0.6269923309983385	0.864494347519388	0.1446359914882191	0.09184832611406175	0.31710162396144026	-0.004490819970726314	-0.03834732956855014	-0.08510546924007703	-0.024793974051528528	0.01934258719208565	0.037844094693556374	-0.041358751397221366	-0.01670307552269465	0.07010941309693322	0.0552261332869323	0.0230951567559026	-0.024187932918687177	0.001759740933957199	-0.03171095410097917	0.006398404756260287	-0.014987982741130688	0.011716134500734068	-0.013106095102519894	0.03128977545092543	0.02530390297049885	0.00874101365097009	-0.03111646830809603	-0.024049499694389527	6.213970860410312e-4	0.02548555255593813	-0.02382802690335723	-0.005147650717096525	0.0017302080940634415	0.0015778154698144406	0.025499359500151086	-0.007247264836262708	-0.002187378142689734	-0.010836508356261987	0.013454275506486663	-0.008392260606453053	-0.018109561153005632	0.023176237087572795	0.0189492284630237	-0.0036443483077013387	0.017463604032009354	0.0013229916520804807	0.032014340648566474	0.0015370430760789124	0.001414586048891657	0.01993547812516549	0.009400748516959032	-0.012275785645559038	-0.0027941667728064237	0.0106783420063497	0.010937714651714787	-0.004877144780047599	-0.005253250731723997	-0.01052607530387703	-9.821474027256055e-4	-0.019593608837876524	-0.00729455232401997	0.007970182989008305	-9.610979265350899e-4	0.010300536801764616	0.004724936342958418	0.010021024560457214	8.818026065505261e-4	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-04	Male	tail	-5.349624882855929	-0.17610422815674218	0.6043759831063646	0.3375565989884066	1.3671859989887416	0.33252101481320784	0.43006314642871923	-0.06048984318058667	-0.21638942795791513	-0.07151592092362916	-0.1664665308574645	-0.20149013577692498	-0.05413719284311129	0.0195405756185173	-0.11338633403231313	0.10806917533391547	0.049867225798295556	-0.0753698868296176	0.06751267912123013	-0.13301791260662335	0.052212101976328	-0.015970707757410357	-0.05362143267053182	-0.035649628604444206	0.03609547194565697	-0.034271402421685554	0.05210348852176826	-0.032256859683419695	0.04561524107152405	0.010220263280309116	-0.018078084325169885	-0.055280212205080406	-0.06300489800554906	-0.02966349159768482	0.0823845880398898	-0.012431320585518747	-0.011371912652539354	0.07715919869599239	0.00570867251963203	-0.035604573953695984	-0.03012749450295183	-0.06209237070048657	-0.002995353963331865	0.004182798910416296	-0.03480993494973647	-0.0037034594837523672	0.027813829647926374	-0.003009160425905287	-0.027505734691837397	0.0037692481335825506	-0.007037068910591391	0.00440871654354822	0.029874213436988338	-0.0070571204815694285	0.02607833139795483	-2.887909928100882e-4	-0.0027400204704723166	0.00809974716669656	0.03533582816768168	-0.029275050744208	0.0042256760300951254	0.01727455673414585	-0.023388023102142774	0.0034031674127798332	0.008099567432211163	0.0021370893223215406	-0.010087504717635667	0.024702144514019867	0.011037040130018168	0.011838192293358345	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-05	Male	tail	-7.7815830449673085	-2.9758060202703254	1.575513355460201	-1.5732272150034095	1.0569306698679803	0.08281801659035978	0.48671035583255495	-0.11197440467308506	0.03895621006370606	-0.0717466338258932	-0.11786450656799613	-0.14450019330583802	-0.09326457677532039	-0.019063578467552886	-0.053575797142816683	-0.09289295061080871	0.006813083079300841	-0.032608998941579426	0.07036331918097108	0.003996441514217859	-0.03991796893962482	-0.008474893559114599	-0.007453551846323486	0.045401728366252385	-0.037864526440600774	0.010060228789103343	-0.02854519036483341	-0.023812597927828638	-0.024369405851234538	-0.015023920533220075	-0.026507892921429282	-0.013908085954267416	0.03420632607209874	-0.038471589344631976	0.0021629734717444754	-0.005245475109246521	-0.015744179500572025	0.014047361110512663	0.0322064074550211	-0.04119381232738394	0.00996985895692391	0.014064664082658721	-0.029023095772343258	-0.010184679982508622	0.003339091245057886	0.0024586203591629094	0.02014151124691478	0.02067398729596736	0.023822854056635895	-0.01814101881328284	0.010196650549917894	0.004202668751243643	-0.010894331681045932	-0.003640690892283048	-0.009458976249585652	0.0029913375839116275	-0.004515692740419214	0.0027222755869992024	-0.004084413898017988	0.0031123133821759352	-0.008050721654040797	-0.0035763722050141805	0.005366412248733455	0.002334224213584965	0.0013134829775764186	0.0029611904709628176	0.0014228147852497711	0.007852742621895496	0.0032347917486762728	0.014041893901427946	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-06	Male	tail	-6.910370959380282	1.2214391756763499	-0.6262573208022204	0.5482897173123911	0.41501676093601936	0.08813153806354801	-0.027397781723965155	0.08690799612194625	-0.03270751833943427	-0.035322849684143606	-0.05122134089909146	-0.12938879450257101	0.005205030774959842	0.06661848659166195	-0.06266305710399434	0.1231368150135449	0.07313334351072548	0.062015606293857994	0.025356599319274843	0.010516821371416216	0.0363307842402507	0.003019718278996525	0.05616090691116429	0.024023696390406343	0.009962959135506433	-0.014207752722804612	0.03769821343999463	0.0276949578987791	0.09440864247310801	-0.06067375528939689	0.02505560625338136	0.04127269656926529	0.009807932127143329	0.020176946893828852	0.010935720413992156	0.026020657248154562	0.05794670668236805	-0.018749778083211766	-0.029380783693684506	-0.016518128865819447	0.027117104438491232	-0.03994534209207078	-0.009556210339253454	0.03162832183130037	0.0035808687286920313	-0.003943661932999418	-0.014508154375055381	-0.04445476945486856	-0.026098210854120736	-0.005250150737641401	0.0013183597314435636	0.013459395630923812	0.0036327714537949963	-0.013694745608916339	0.014777047711699687	0.04023453845887506	0.007085235776596581	6.709432241597951e-5	-0.02523843844983157	0.02595115762650196	-0.00709349936473596	-0.0020610876558958963	-0.01324731583819444	-0.029633844782317044	-0.002519410306517832	0.009784193538196102	-0.03166319119428566	-0.0018208906568161556	-0.007865250593906484	-0.008671005849349461	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-07	Female	tail	-11.352938602514616	0.5319159194429813	-1.5273105863936571	0.8068307630575012	0.05617131841532075	-0.039272677413480395	0.07096908283013746	0.01835732181087399	0.0494189233781377	0.04990890433772627	0.023155147393239144	0.0012785419359743824	-0.04328324101644128	0.09996974279423354	-0.03733795952917593	-0.018996068512881492	0.07951242677607573	0.0514240124415436	-0.027372363159817517	-0.06799906303167935	0.04414221436012014	-0.04342349783656904	-0.05450748311685899	-0.009072823185036154	-0.03266225820154464	0.05115333036818795	-0.0812446861652277	-0.07393422472744512	0.06694639368602837	0.009607663827352397	-0.03649686972385965	0.011954857184766896	-0.00527233262046134	-0.027273757372824656	0.04843113001179808	0.019351758736693342	-0.05856702197564878	0.025994060758277315	0.009546061156809643	-0.02908542071561529	-0.05155773526370938	0.009310118767153631	0.00771823188687866	-0.010820049681206898	0.017595350726421786	0.008957105949028682	0.030230680777607467	-4.559597111776226e-4	-0.018925603443652447	-0.017372519786008664	0.011564710494051087	-0.001028752043062138	0.018784063567795543	0.020582808061128034	0.02126016793562255	0.01703279579204824	-0.01784619088181074	0.026967091190979654	-0.027901543601511113	-0.005629270171121699	-0.006198738053966084	-0.008952781820257522	0.005284672987069895	0.007608495985278761	-0.008346189032430692	-0.008147604209712913	-0.010227287517354713	0.007327391603625465	0.0016668287427575174	-0.010298297659252314	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-08	Female	tail	-9.668127483486373	-0.5765543948937207	-0.29542716220249554	0.5550242906130618	-0.37430468773345305	0.23369507062154224	-0.020805166736774697	-0.029504873757129957	0.10942095837090501	-0.025045587632263278	-0.11131629255649897	-0.17315554739487765	-0.04561134057192165	0.09143934539707374	-0.03602992411601355	0.11384749359722329	0.017691640489740812	-0.02474067077141462	0.047208605253266936	-0.14437202849449504	0.032042194736832216	-0.03900343771673817	-0.03700208826727325	-0.01636380621206282	-0.011084477949822646	0.0034597728537774375	0.02814557293356834	0.013212300704581043	0.011338244061988315	-0.001551257694745678	0.008232197534920719	-0.024554371160151828	-0.035765054572253555	-0.07070658535367064	0.0036559553697873004	0.042195870254977993	0.044214766998019975	-0.04048083660862076	-0.03170480126496593	-0.019335985605918836	-0.02068269258879581	0.046375537796269156	0.017216933182611194	0.030927958522119794	-0.018901428040846567	-0.027631121652108348	0.03680346967275127	0.02212450923019258	0.018094566999478996	0.006793483853329604	0.010068475036886813	-0.004902874289321034	-0.011772223107317408	-0.03406489031680193	-9.701144700091438e-4	0.006924718454347882	0.01728812957562178	-0.027319428900767447	-0.021749330226452066	-0.011901503207566319	-0.00179244670757632	-0.0204642044704499	0.004117626916885133	-0.0024923331475878233	-0.011130353321537837	0.0058268992709923665	0.0011503318152917327	-0.005881047539582258	-0.0015049505270851096	0.016679272636607463	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-09	Male	tail	-12.286985656191447	0.195981581414452	-0.9696288860412685	0.16631743275322536	-1.6988747262025885	0.0589456601160038	-0.18296402534304734	0.20630017395068043	0.3629151118254563	0.2298595164647054	0.252000308653052	0.017763413720629045	0.03778214431634015	0.19316965917929377	-0.07840828610570602	0.04480522599375725	0.06442365631448116	0.044249784018898786	-0.014159195555200912	-0.06237189980924394	-8.953649246227352e-4	0.04031677222820315	0.04587833881497838	-0.008628229993223657	-0.020728740989143082	-0.028235017661566553	0.006964038277482959	-0.03408873990604552	0.017442823255530066	-0.05481961022961973	0.02058813623796453	-0.016922722661228767	0.02134210136247977	0.021343869309061445	-0.026721766665491475	-0.001121780451768889	0.004386828718913396	0.028034146952029215	-0.015643864058044715	0.0011378522632026805	0.021454416179340637	0.040523355406615336	0.01150223715151942	0.015191011613361276	0.006900822474439593	-0.00849722264221615	0.021005154753052622	-0.010978116582588612	0.010025365198034925	-0.0022921314094325462	-0.006662781730646314	0.02380848246525407	-0.022099183591594358	-0.005017171045147394	0.020428150364289143	-0.0012392737963238254	-2.591470963320061e-4	0.006227825384386293	-0.003831804213029713	-0.015207147513934496	-0.005309141149790454	0.009651848347663236	-0.009017013547925841	-0.010331491507445043	-0.0050157863153128795	0.002601090942809666	0.008278693024480461	-0.005611529197697019	0.0045927318500492385	0.0028032218564851413	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
Ban	Ban-10	Male	tail	-5.630145433388243	-3.6245190164988323	1.732669060832726	-1.3889981840390633	-0.5526772387102292	0.3497986999977511	0.27754901102936536	-0.2419528321966123	-0.03868470900638564	-0.12260460410278248	-0.17621551935191448	-0.21154630594146984	0.008635742504821336	0.15570369018425037	0.1084129063912821	0.01177285261470147	0.0393516966403033	-0.028812076716886806	0.08440767502952941	0.017460645434755038	-0.01694461819619592	0.04473183574031249	-0.00544589558049606	0.03723343369022829	-0.051611989106124655	0.01914040602443269	-0.019452959459517485	-0.035558425551434965	0.0092853573331858	-0.004211870669567963	-4.905016924796682e-4	-0.024028201123420113	0.008451561920596484	-0.043513368237660305	-0.028764013128768112	9.96568659958074e-4	-0.03025159607351387	0.006846814911475471	0.016098174051337857	0.01317618246289986	-0.011240810648420464	0.014444298306543342	-0.003968085342960309	-0.02147265333173721	-0.009463165768804047	0.015181439310581944	-0.006919621536480845	-0.009837538507288256	0.025499181965936653	-0.012527697239141971	0.020144695864587364	-0.014389912569164878	-0.00925406465028885	0.011641538168574158	0.002663237878289655	-0.0149731149714467	0.0018980821654277797	0.013993747003786269	0.005753414419737073	0.007127246668684442	-0.007047590943700045	0.012649607790072761	-0.0032784501397443815	0.005646018112982434	-0.004964596045356415	0.006076941598169909	0.0034873807355401266	0.0036699538114243393	-0.0074193855432962965	0.009140240517938034	Baños del Azufre	Pichucalco	1	Poecilia mexicana	Banos	NA
