PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	Sample.ID	Identifier	Fieldsite.ID	Locality	Drainage	H2S	Species	Sex
0.13734097922987856	0.12282137923923332	-0.013952417725702528	0.12276830320420241	-0.08560008538932792	-0.07135382110245397	0.03297957187249212	0.08486154107235909	-0.21933983456388964	MX14-476	476	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
0.13677994844283176	0.12554354161504244	0.018237951379618023	0.16233424871081856	-0.05670554341994105	-0.03917326034298747	0.047827809545766535	-0.13646268762878205	-0.06833934255761612	MX14-477	477	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
0.14357319919824743	0.045112255606835204	-0.08228478064301573	0.1332002032526261	0.06595826727144678	-0.061430393700494135	0.0696660881792314	0.14843067561183398	-0.35030692424194376	MX14-478	478	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
0.1442047348201557	0.0418345912506123	0.05902396562697048	0.08256839931644297	0.15073813865280958	-0.08665618724117638	0.042464895481908675	0.0696251993002752	0.05168608541943365	MX14-479	479	MT14-26	Arroyo Bonita	Tacotalpa	0	Poecilia mexicana	0
0.11761166298957121	-0.20771315293861017	0.16226857659414937	-0.07990139481182512	-0.024627975121099408	-0.22600884177651367	-0.03994452915808545	-0.2908534513813867	-0.208750787361	MX14-502	502	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
0.1450930934812077	-0.017969614154013477	0.04122639188240144	-0.05661308804746967	-0.2461242536341454	-0.07677029017347678	-0.06419544834214003	-0.02030127408068263	0.0896161565137622	MX14-503	503	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
0.14274478085548553	-0.05270655285438384	0.11184055793679304	-0.061603600422231584	-0.09330902357786588	-0.1412337844575773	0.05542489198931965	0.0210814164524854	0.17802666220629418	MX14-505	505	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
0.1352713082412086	0.13714258290427797	-0.04761036149190701	-0.04259957222962664	-0.04976909469276164	0.001119483363624611	-0.5435639181698718	0.1762404548937981	-0.17278317276343533	MX14-506	506	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
0.13705447877484142	0.12361605614954019	-0.0525982468239882	-0.06202337317211167	-0.16872737994924977	0.024683532537996572	-0.0020706292535466386	-0.10911062889791334	-0.02316780070913019	MX14-507	507	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
0.1359938703200008	0.12488856277355018	-0.09573154219381717	-0.1279860628486835	-0.0702185413537713	0.09189531934641515	-0.3598947907709368	0.09965398419702765	0.03115454734836108	MX14-508	508	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
0.13666996843161952	0.1257390657076671	0.06907116113731514	-0.020322290716930803	-6.929895237848794e-4	0.11700524083372814	-0.06389628638546212	-0.011150247241950616	-0.03261942209142199	MX14-509	509	MT14-27	La Lluvia spring	Puyacatengo	1	Poecilia mexicana	0
0.11785027483260523	-0.21141682688197228	0.13222187786411937	-0.060559030126753954	-0.08351538141298095	0.19442342165044407	0.040853472815624424	-0.047737464185520516	0.02471548080430198	MX14-523	523	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
0.13368831862785882	-0.13799765651661097	0.1189088323731183	-0.017208196157608577	-0.14383201605452842	-0.19791472173790703	0.039904568379093716	0.022854655301049447	0.017077217689429002	MX14-524	524	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
0.1424107146215181	-0.02761294404612261	0.1579393862549467	0.061509986891642575	-0.11167489991132476	-0.04875969383449141	0.026186686272671934	0.01776047565663294	0.06655155156069138	MX14-526	526	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
0.13510299661551733	0.13847786756816463	0.031702149614893246	0.09490804173660226	0.0011073055623065115	0.02162033417754228	0.03045514751940034	-0.09389610559885647	0.1989206817905327	MX14-527	527	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
0.1352486166963278	0.13414887563457237	0.030611597556961828	0.19996848164619702	0.031165732965257965	-0.05506465299901565	0.019078228210822397	-0.03706771179191801	-0.013870372347221147	MX14-528	528	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
0.13576085557803072	0.12666737288407875	0.029425547146225237	0.2735150545087866	0.03600007942127565	-0.09820563358392823	0.037799479523478924	-0.16409170390772412	-0.03244895080033922	MX14-529	529	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
0.14257338982203213	0.0624667854389267	0.07215845820660734	0.1686018125558336	0.10485752040159087	-0.0924875837705751	-0.003749800437895237	0.05720988593066991	0.09952882886863426	MX14-530	530	MT14-28	Rio Puyacatengo at Vicente Guerrero	Puyacatengo	0	Poecilia mexicana	0
0.11424866191051158	-0.22995780842752261	0.03626648729818487	-0.1766614329529967	1.9736523165371245e-4	-0.1133966773698326	0.19274995746376472	0.33565181979464537	-0.06339924195822308	MX14-590	590	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
0.14371701058437406	-0.02159525545218024	0.11755134973348165	-0.06895415236034526	-0.11061450406745431	0.6062185775508909	-0.0837602268162154	-0.09850668067410774	6.006274917538008e-4	MX14-591	591	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
0.13787476919118954	0.11645561092129966	-0.05983955035610826	-0.10070749458423485	0.06510410210837524	0.025350926700114455	0.08550152622942438	0.030176411544025252	-0.07260166941369642	MX14-592	592	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
0.13747463056758846	0.12348025950667453	0.011293362720197932	-0.05787927378581962	0.020743151822874426	-0.021731629287988125	0.048876995873913684	-0.10076908387022764	0.0829717430629592	MX14-593	593	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
0.1354011444509999	0.1371742426867086	-0.024542471699329767	-0.07612491156221747	0.03370090105192848	0.034206445688432056	0.0010022647989810925	0.04182912243864076	-0.08053465024148312	MX14-594	594	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
0.14326460417173606	0.060494859795613996	-0.04455697065243766	-0.13025170714998896	0.06467061365524462	-0.03651236040395924	0.09479371980184229	0.17400415573995498	-0.0790191803506496	MX14-595	595	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
0.14471008253498938	0.03847000276348051	0.00537995848669352	-0.1086854432460029	0.03057395715577334	0.15651767055996363	0.05676029301721811	0.004982083481062691	-0.04413483885832483	MX14-596	596	MT14-29	La Gloria springs	Pichucalco	1	Poecilia sulphuraria	0
