Identifier	lambda	lambda_sensitivity	Sample.ID	Fieldsite.ID	Locality	Drainage	H2S	Species	Sex
242	504	0.24651799618248343	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	505	0.24756028643972003	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	506	0.2485228943957608	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	507	0.2494011792197138	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	508	0.2501907026416133	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	509	0.2508872209558508	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	510	0.2514866795864134	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	511	0.25198521005222085	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	512	0.25237912916414557	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	513	0.25266494028031167	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	514	0.2528393364424803	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	515	0.25289920521325193	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	516	0.2528416350310934	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	517	0.2526639228973881	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	518	0.2523635832067569	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	519	0.251938357528422	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	520	0.2513862251426084	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	521	0.25070541413171366	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	522	0.24989441282164002	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	523	0.24895198136432858	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	524	0.24787716324863485	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	525	0.24666929652356517	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	526	0.24532802451602412	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	527	0.243853305825014	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	528	0.2422454233761598	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	529	0.24050499232489783	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	530	0.23863296660401895	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	531	0.2366306439218223	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	532	0.2344996690310858	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	533	0.23224203510652275	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	534	0.22986008308936265	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	535	0.227356498882038	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	536	0.22473430830343452	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	537	0.22199686974540628	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	538	0.21914786450379858	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	539	0.21619128479145067	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	540	0.21313141947593692	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	541	0.20997283762038405	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	542	0.20672036994079354	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	543	0.2033790883271195	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	544	0.19995428360708248	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	545	0.1964514417606013	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	546	0.1928762188180721	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	547	0.18923441469693836	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	548	0.18553194624752062	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	549	0.18177481979058735	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	550	0.17796910343533634	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	551	0.17412089946727902	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	552	0.17023631709097622	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	553	0.16632144580286876	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	554	0.1623823296549042	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	555	0.15842494265068277	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	556	0.15445516549301766	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	557	0.1504787638756809	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	558	0.1465013684834059	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	559	0.14252845683361526	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	560	0.13856533706154067	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	561	0.13461713371814685	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	562	0.13068877561814607	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	563	0.12678498574413394	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	564	0.12291027318291688	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	565	0.11906892704205006	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	566	0.1152650122687935	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	567	0.11150236727051449	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	568	0.10778460321524294	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	569	0.10411510487384522	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	570	0.10049703285123081	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	571	0.09693332704318446	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	572	0.09342671114789558	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	573	0.08997969805691543	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	574	0.08659459594912794	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	575	0.08327351491318051	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	576	0.0800183739286322	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	577	0.07683090804360997	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	578	0.0737126755969099	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	579	0.07066506534497473	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	580	0.0676893033688607	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	581	0.06478645965285935	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	582	0.06195745424466412	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	583	0.05920306292646293	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	584	0.05652392234683111	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	585	0.05392053458436271	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	586	0.051393271135184784	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	587	0.048942376337429074	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	588	0.04656797026586019	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	589	0.04427005114871938	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	590	0.042048497375893994	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	591	0.03990306918231933	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	592	0.03783341010256663	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	593	0.035839048301498165	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	594	0.033919397891345134	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	595	0.03207376034736551	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	596	0.030301326132265854	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	597	0.028601176633846384	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	598	0.026972286511023624	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	599	0.025413526530789415	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	600	0.023923666963240012	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	601	0.022501381584074442	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	602	0.02114525231459945	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	603	0.019853774508975946	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	604	0.01862536287796331	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	605	0.01745835801850524	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	606	0.01635103349985588	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	607	0.015301603440216407	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	608	0.014308230493571123	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	609	0.013369034154998738	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	610	0.012482099284469327	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	611	0.011645484744156779	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	612	0.010857232042601505	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	613	0.010115373880505344	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	614	0.009417942497285507	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	615	0.008762977724406758	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	616	0.00814853466053194	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	617	0.00757269089421646	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	618	0.007033553211744257	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	619	0.006529263740270154	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	620	0.006058005489252061	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	621	0.005618007265804727	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	622	0.005207547951725796	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	623	0.004824960141237547	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	624	0.004468633148721096	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	625	0.00413701540472844	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	626	0.0038286162662405795	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	627	0.00354200727345146	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	628	0.0032758228903077558	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	629	0.003028760769669888	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	630	0.002799581586368888	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	631	0.00258710848271866	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	632	0.0023902261713383386	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	633	0.002207879739571993	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	634	0.0020390731985082855	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	635	0.001882867817731738	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	636	0.0017383802846149207	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	637	0.0016047807243030848	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	638	0.0014812906136620722	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	639	0.0013671806194499514	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	640	0.0012617683879169686	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	641	0.0011644163100046968	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	642	0.0010745292833610647	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	643	9.915524895563732e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	644	9.149692022105115e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	645	8.442986392464032e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	646	7.790938701843292e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	647	7.189397872950653e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	648	6.634511475372344e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	649	6.122706905150729e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	650	5.650673361991016e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	651	5.215344648453685e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	652	4.813882804178694e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	653	4.4436625785038446e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	654	4.102256736654098e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	655	3.7874221878519255e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	656	3.497086918096788e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	657	3.229337705848912e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	658	2.9824085953085666e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	659	2.7546700992789693e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	660	2.5446191016361314e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	661	2.3508694280934477e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	662	2.1721430531534123e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	663	2.007261910797592e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	664	1.8551402765041935e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	665	1.714777688533039e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	666	1.5852523770217177e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	667	1.4657151702432642e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	668	1.355383848339273e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	669	1.253537915925867e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	670	1.1595137661391081e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	671	1.0727002099153424e-4	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	672	9.925343455655469e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	673	9.184977449831457e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	674	8.501129341048549e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	675	7.86940146511757e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	676	7.285743303020032e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	677	6.746423895793393e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	678	6.248006430764539e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	679	5.787324835642049e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	680	5.361462227835272e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	681	4.96773107673906e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	682	4.603654946591496e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	683	4.266951696870636e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	684	3.955518026046151e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	685	3.667415252844345e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	686	3.400856237029928e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	687	3.1541933490691886e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	688	2.925907404926042e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	689	2.7145974886776346e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	690	2.5189715916339736e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	691	2.3378380022255498e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	692	2.1700973861090778e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	693	2.0147355007473975e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	694	1.8708164931735052e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	695	1.737476733765997e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	696	1.6139191426676013e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	697	1.4994079689875869e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	698	1.3932639861651155e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	699	1.2948600698492579e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
242	700	1.2036171273937208e-5	MX14-242	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	350	0.4601542019065335	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	351	0.4627430815227435	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	352	0.4652113163060623	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	353	0.4675517415059662	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	354	0.46975700393135883	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	355	0.4718196117716115	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	356	0.47373199130928373	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	357	0.4754865511349823	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	358	0.4770757545665678	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	359	0.47849220108363477	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	360	0.4797287177063213	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	361	0.4807784613613619	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	362	0.4816350333663887	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	363	0.4822926071952942	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	364	0.48274607062230446	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	365	0.4829911831296484	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	366	0.48302474904387255	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	367	0.482844806174194	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	368	0.4824508286990748	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	369	0.48184394163101985	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	370	0.48102714235533994	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	371	0.4800055224978961	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	372	0.47878648080192954	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	373	0.4773799149370251	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	374	0.475798377470882	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	375	0.4740571789531548	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	376	0.4721744196237094	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	377	0.4701709311493317	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	378	0.46807011148459965	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	379	0.4658976398124493	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	380	0.4636810647074341	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	381	0.46144926702775513	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	382	0.4592318090463539	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	383	0.4570581920492206	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	384	0.45495705481431004	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	385	0.4529553536363503	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	386	0.4510775695615757	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	387	0.44934498926406624	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	388	0.4477751021200008	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	389	0.4463811477964172	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	390	0.445171837020883	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	391	0.4441512546064108	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	392	0.4433189399868219	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	393	0.4426701281224925	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	394	0.44219612397491675	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	395	0.4418847776073767	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	396	0.4417210245524511	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	397	0.44168745707645124	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
244	398	0.4417648956679562	MX14-244	MT14-13	La Esperanza	Ixtapangajoya	1	Poecilia thermalis	0
